sprintDayCount,regressionTestDayCount,dayStartTime,programmerCount,testerCount,maxInitialProgrammerWorkTimeInHours,maxFullRunTesterWorkTimeInHours,maxQaAutomationTime,averagePassBackCount,checkRefinement,programmerToTesterRatio,peekProgTimeToPeekCheckTimeRatio,peekCheckTimeToPeekAutomationTimeRatio,peekProgTimeToPeekAutomationTimeRatio,percentageOfSprintTicketsDone,percentageOfSprintTicketsAutomated,percentageOfProgrammerTimeSpentProgramming,percentageOfProgrammingTimeForProductiveProgramming,percentageOfProgrammingTimeForRedundantProgramming,percentageOfProgrammingTimeForFluffProgramming,percentageOfProgrammingTimeForNonFluffProgramming,percentageOfProgrammerTimeSpentCodeReview,percentageOfCodeReviewTimeForProductiveCodeReview,percentageOfCodeReviewTimeForRedundantCodeReview,percentageOfCodeReviewTimeForFluffCodeReview,percentageOfCodeReviewTimeForNonFluffCodeReview,percentageOfTesterTimeSpentChecking,percentageOfCheckingTimeForProductiveChecking,percentageOfCheckingTimeForRedundantChecking,percentageOfCheckingTimeForFluffChecking,percentageOfCheckingTimeForNonFluffChecking,projectedDeadlockAsSprintCount,projectedDeadlockAsNumberOfDays,growthRate
10,2,8.25,2,1,10,12.5,20,2,0.7,2:1,4:5,12.5:20,1:2,0.045454545454545456,0,0.5670138888888889,0.6898346601347214,0.3101653398652786,0.9357011635027557,0.06429883649724434,0.05529513888888889,0.1946624803767661,0.8053375196232339,0.8335949764521193,0.1664050235478807,0.45850694444444445,0.33131389625141994,0.6686861037485801,0.6842105263157895,0.3157894736842105,58,580,0.14994320333207117
20,1,9.5,3,3,12.5,15,20,1,0.5,1:1,12.5:15,3:4,12.5:20,0.5555555555555556,0.044444444444444446,0.5923611111111111,0.7209847596717468,0.3706246859822475,0.5040473399207279,0.495952660079272,0.05730820105820106,0.49451817657241776,0.5054818234275822,0.46220427005193304,0.5377957299480669,0.558994708994709,0.48485565546616183,0.5151443445338382,0.31252957879791765,0.6874704212020823,33,660,0.25392289026691833
10,2,10.25,2,1,2.5,10,15,4,0.2,2:1,2.5:10,2:3,2.5:15,0.018867924528301886,0,0.3967013888888889,0.812691466083151,0.187308533916849,0.9831509846827133,0.016849015317286654,0.11458333333333333,0.012878787878787878,0.9871212121212121,0.9871212121212121,0.012878787878787878,0.45503472222222224,0.07630675314765356,0.9236932468523464,0.9236932468523464,0.07630675314765356,20,200,0.17130866081648227
15,5,8,4,4,5,7.5,12.5,3.5,0.8,1:1,2:3,3:5,2:5,0.12903225806451613,0,0.48888020833333334,0.6127417035103606,0.3872582964896394,0.7185852021520268,0.28141479784797313,0.092890625,0.11129800953181945,0.8887019904681805,0.7045135968601065,0.2954864031398935,0.33296875,0.14922571562646644,0.8507742843735335,0.4727827311121539,0.527217268887846,463,6945,0.04997653683716565
10,3,9.5,3,2,7.5,5,20,2.5,0.4,3:2,7.5:5,1:4,7.5:20,0.0967741935483871,0,0.5356837606837607,0.4753689668927004,0.5246310331072995,0.7887913841244515,0.21120861587554846,0.06672008547008547,0.1465172137710168,0.8534827862289832,0.8582866293034428,0.14171337069655723,0.33365384615384613,0.11287223823246878,0.8871277617675313,0.7276657060518732,0.2723342939481268,38,380,0.16570605187319884
15,5,9,3,2,17.5,12.5,17.5,1,0.9,3:2,7:5,5:7,1:1,0.2391304347826087,0,0.6233680555555555,0.7935721049406784,0.20642789505932158,0.7011641508383,0.2988358491617,0.03982638888888889,0.5196163905841326,0.4803836094158675,0.7288578901482128,0.27114210985178727,0.34953125,0.4309342869915065,0.5690657130084935,0.4161823871256147,0.5838176128743854,651,9765,0.054090299508270004
5,1,9.5,4,2,5,2.5,15,3,0.9,2:1,2:1,2.5:15,1:3,0.18181818181818182,0,0.47274305555555557,0.4546456114579508,0.5453543885420492,0.8650385604113111,0.13496143958868895,0.06545138888888889,0.11671087533156499,0.883289124668435,0.8209549071618037,0.17904509283819628,0.365625,0.14245014245014245,0.8575498575498576,0.7098765432098766,0.29012345679012347,1175,5875,0.03133903133903134
20,4,9.5,5,3,17.5,10,2.5,4,0.1,5:3,17.5:10,4:1,7:1,0.22727272727272727,0,0.6309548611111111,0.40505737005750764,0.5949426299424924,0.67085821203533,0.32914178796467,0.04503472222222222,0.12528912875867387,0.8747108712413262,0.6730917501927525,0.3269082498072475,0.45769675925925923,0.1033632570489316,0.8966367429510684,0.6182197496522949,0.38178025034770513,23,460,0.20489315969149072
5,1,9.25,2,2,5,12.5,12.5,2.5,0.7,1:1,2:5,1:1,2:5,0,0,0.4947916666666667,0.5529824561403509,0.44701754385964915,1,0,0.07517361111111111,0.053117782909930716,0.9468822170900693,1,0,0.30243055555555554,0,1,1,0,,,
5,2,10,2,2,5,20,10,3,0.8,1:1,1:4,2:1,1:2,0,0,0.4681547619047619,0.8502860775588048,0.14971392244119516,1,0,0.07931547619047619,0.09193245778611632,0.9080675422138836,1,0,0.29598214285714286,0,1,1,0,,,
20,3,8,1,1,10,5,17.5,2.5,0.8,1:1,2:1,2:7,4:7,0.47058823529411764,0.11764705882352941,0.6747282608695652,0.6959323399113975,0.5721573365552424,0.45831655255739023,0.5416834474426098,0,,,,,0.3108695652173913,0.28117715617715616,0.7188228438228438,0.22814685314685315,0.7718531468531469,672,13440,0.030392337447043654
15,3,8,5,3,2.5,15,15,3.5,0.7,5:3,2.5:15,1:1,2.5:15,0.034482758620689655,0,0.4074074074074074,0.8468181818181818,0.15318181818181817,0.9003409090909091,0.0996590909090909,0.12490740740740741,0.06189770200148258,0.9381022979985174,0.91234247590808,0.08765752409191994,0.46358024691358024,0.19615512649800265,0.8038448735019973,0.40945406125166445,0.5905459387483355,152,2280,0.08563581890812251
10,4,8.75,5,3,5,7.5,10,3.5,0.2,5:3,2:3,7.5:10,1:2,0.02654867256637168,0,0.48526785714285714,0.8160686905857099,0.1839313094142901,0.9516099356025759,0.048390064397424104,0.0868452380952381,0.06648389307745031,0.9335161069225497,0.9067854694996573,0.0932145305003427,0.28100198412698413,0.09796999117387467,0.9020300088261254,0.8349514563106796,0.1650485436893204,21,210,0.21306266548984995
20,8,9.5,1,1,12.5,15,10,2.5,0.7,1:1,12.5:15,3:2,12.5:10,0.14285714285714285,0,0.6915178571428572,0.5853238648590489,0.41467613514095114,0.7539272649020874,0.24607273509791264,0,,,,,0.2956845238095238,0.25943633618520384,0.7405636638147962,0.5236537493709109,0.4763462506290891,90,1800,0.10442878711625567
10,3,9.5,4,3,5,17.5,5,0.5,0.2,4:3,2:7,17.5:5,1:1,0.1111111111111111,0,0.46979166666666666,0.9374040593552788,0.06259594064472113,0.8957018591164932,0.10429814088350674,0.09318910256410257,0.6887360275150473,0.3112639724849527,0.8748925193465176,0.12510748065348237,0.3686965811965812,0.6328600405679513,0.3671399594320487,0.30469429150970734,0.6953057084902927,6,60,0.5879455230368009
15,6,10.5,1,1,2.5,2.5,20,3.5,0.7,1:1,1:1,2.5:20,2.5:20,0.06451612903225806,0,0.5668650793650793,0.7845642282114106,0.21543577178858944,0.8389919495974799,0.16100805040252011,0,,,,,0.26537698412698413,0.1383177570093458,0.8616822429906542,0.4291588785046729,0.5708411214953271,223,3345,0.0605607476635514
20,5,10.75,3,3,5,5,15,2,0.7,1:1,1:1,1:3,1:3,0.410958904109589,0,0.4988888888888889,0.4770044543429844,0.5229955456570156,0.41291759465478844,0.5870824053452116,0.08530555555555555,0.25854770433083685,0.7414522956691632,0.43503744708563985,0.5649625529143601,0.39222222222222225,0.2796742209631728,0.7203257790368272,0.21026912181303117,0.7897308781869689,170,3400,0.10028328611898017
10,4,9.25,5,4,20,17.5,15,1.5,0.4,5:4,8:7,17.5:15,4:3,0.13157894736842105,0,0.6328869047619048,0.667716905713614,0.3322830942863861,0.9352927345403245,0.06470726545967552,0.036279761904761905,0.28547990155865466,0.7145200984413453,0.9343724364232978,0.06562756357670221,0.29609375,0.2662394773212715,0.7337605226787285,0.7712024123633622,0.22879758763663777,17,170,0.3187586380198517
10,5,8.75,4,3,7.5,20,15,1.5,0.6,4:3,7.5:20,4:3,7.5:15,0.012345679012345678,0,0.54125,0.8988324352065692,0.10116756479343085,0.9946753913266615,0.0053246086733384655,0.06659722222222222,0.26798748696558916,0.7320125130344108,0.9749739311783108,0.02502606882168926,0.22722222222222221,0.1428280358598207,0.8571719641401793,0.9875713121434393,0.012428687856560717,41,410,0.16462917685411574
10,2,10.5,5,4,5,5,10,2.5,0.6,5:4,1:1,1:2,1:2,0.2857142857142857,0,0.46975694444444444,0.5038805528863922,0.4961194471136078,0.5451992017148348,0.4548007982851652,0.09177083333333333,0.19977298524404086,0.8002270147559591,0.5300794551645857,0.4699205448354143,0.4189670138888889,0.20097379053144102,0.799026209468559,0.34631720708588004,0.65368279291412,104,1040,0.11353983217652543
10,4,9.75,4,1,12.5,17.5,15,2,0.7,4:1,5:7,17.5:15,12.5:15,0.015151515151515152,0,0.5801711309523809,0.9498557229881373,0.050144277011862776,0.9565245270920166,0.04347547290798333,0.05621279761904762,0.15949702183984116,0.8405029781601588,0.9338186631369954,0.06618133686300463,0.2995535714285714,0.10034773969200199,0.899652260307998,0.799304520615996,0.20069547938400398,79,790,0.08445106805762544
10,2,9,5,4,17.5,17.5,17.5,2,0.6,5:4,1:1,1:1,1:1,0.16129032258064516,0.06451612903225806,0.6094444444444445,0.6975843208751139,0.4130583409298086,0.8291932543299909,0.1708067456700091,0.042291666666666665,0.17651888341543515,0.8234811165845649,0.8144499178981938,0.18555008210180624,0.37981770833333334,0.16900925608501885,0.8309907439149812,0.7591132442006627,0.24088675579933722,111,1110,0.08164219582904704
10,2,9.25,5,2,5,12.5,10,0.5,0.8,5:2,2:5,12.5:10,1:2,0.11016949152542373,0,0.4806597222222222,0.9654699125912013,0.03453008740879867,0.8872354258469984,0.11276457415300152,0.08243055555555556,0.6162594776748105,0.38374052232518957,0.8555181128896377,0.14448188711036225,0.4626736111111111,0.7288930581613509,0.27110694183864914,0.11669793621013133,0.8833020637898686,108,1080,0.1523452157598499
10,3,8,2,2,7.5,17.5,20,2.5,0.8,1:1,3:7,17.5:20,7.5:20,0.06666666666666667,0,0.5149839743589744,0.6749649914423526,0.32503500855764744,0.9341839116228411,0.06581608837715885,0.07315705128205129,0.14895947426067907,0.8510405257393209,0.9364731653888281,0.06352683461117196,0.3686698717948718,0.11367094109976092,0.886329058900239,0.8324277331014996,0.16757226689850033,222,2220,0.06368180830254293
5,2,8.5,3,2,15,2.5,17.5,1.5,0.7,3:2,6:1,1:7,6:7,0.15384615384615385,0,0.6078373015873015,0.8248735106903868,0.31940590827484905,0.8697568141015178,0.13024318589848213,0.03194444444444444,0.2484472049689441,0.7515527950310559,0.7919254658385093,0.2080745341614907,0.09851190476190476,0.21601208459214502,0.783987915407855,0.6842900302114804,0.3157099697885196,241,1205,0.047865459249676584
10,4,10.5,3,1,12.5,12.5,5,3,0.2,3:1,1:1,12.5:5,12.5:5,0,0,0.5895337301587301,0.8217921750105175,0.17820782498948254,1,0,0.04970238095238095,0.022954091816367265,0.9770459081836327,1,0,0.2857142857142857,0,1,1,0,,,
20,4,10.25,5,4,15,5,12.5,2.5,0.5,5:4,3:1,2:5,6:5,0.41509433962264153,0.33962264150943394,0.61640625,0.7297000422475708,0.5661174482467258,0.43560061963103786,0.5643993803689621,0.04439236111111111,0.22096206491982792,0.779037935080172,0.3777864685177943,0.6222135314822057,0.20883246527777777,0.2460771069313104,0.7539228930686896,0.26530188091031903,0.734698119089681,458,9160,0.02325350293153135
15,6,8.25,4,4,2.5,12.5,10,1.5,0.7,1:1,1:5,12.5:10,2.5:10,0.09183673469387756,0,0.4103174603174603,0.8872098646034816,0.11279013539651837,0.8613999032882012,0.13860009671179885,0.12524801587301587,0.25762376237623763,0.7423762376237624,0.8394059405940594,0.1605940594059406,0.2966021825396825,0.403629065975416,0.596370934024584,0.32360565264654234,0.6763943473534576,93,1395,0.1451626390166402
15,6,8.5,3,3,5,10,10,2,0.8,1:1,1:2,1:1,1:2,0.06666666666666667,0,0.4818121693121693,0.7945778997940974,0.20542210020590254,0.8493479752916953,0.15065202470830474,0.09305555555555556,0.15600568585643212,0.8439943141435678,0.8088130774697939,0.1911869225302061,0.28835978835978837,0.16811926605504587,0.8318807339449541,0.48807339449541287,0.5119266055045871,389,5835,0.051261467889908256
10,2,8.25,5,5,5,7.5,17.5,1.5,0.6,1:1,2:3,3:7,2:7,0.40298507462686567,0,0.4659027777777778,0.5973319421672381,0.40266805783276194,0.5825756446564316,0.41742435534356837,0.0992013888888889,0.36996849842492124,0.6300315015750787,0.5778788939446973,0.4221211060553028,0.4365625,0.35942098146822554,0.6405790185317745,0.3812932474349797,0.6187067525650203,61,610,0.18651077706195818
15,3,10.75,5,1,12.5,12.5,15,3.5,0.2,5:1,1:1,12.5:15,12.5:15,0.033707865168539325,0,0.5888194444444445,0.858670440696623,0.14132955930337698,0.9178362228250186,0.08216377717498133,0.0512962962962963,0.0388086642599278,0.9611913357400722,0.9404332129963899,0.05956678700361011,0.45613425925925927,0.2517127632580563,0.7482872367419436,0.38086780005074855,0.6191321999492515,13,195,0.2775945191575742
5,1,9,5,2,12.5,20,7.5,2,0.6,5:2,12.5:20,8:3,5:3,0,0,0.5384722222222222,0.7973948929584731,0.20260510704152696,1,0,0.049652777777777775,0,1,1,0,0.4498263888888889,0,1,1,0,,,
20,2,9.5,4,3,5,5,7.5,1,0.4,4:3,1:1,2:3,2:3,0.6470588235294118,0,0.48008996212121213,0.6850436412051877,0.3149563587948124,0.27979683416342027,0.7202031658365797,0.09505208333333333,0.5160647571606476,0.4839352428393524,0.2510585305105853,0.7489414694894146,0.5241792929292929,0.5589545947247982,0.44104540527520175,0.057027580392629174,0.9429724196073709,24,480,0.3464410454052752
10,3,8.5,3,3,12.5,12.5,17.5,3,0.4,1:1,1:1,5:7,5:7,0.12,0,0.5874465811965812,0.5183231790488315,0.4816768209511685,0.9049740838410476,0.09502591615895244,0.05106837606837607,0.10355648535564854,0.8964435146443515,0.8838912133891214,0.11610878661087866,0.3699786324786325,0.1345654057175859,0.8654345942824141,0.8137453075368178,0.18625469246318221,29,290,0.19477331793242852
10,5,9.75,4,1,17.5,17.5,5,3.5,0.5,4:1,1:1,17.5:5,17.5:5,0,0,0.6397916666666666,0.8784326495169869,0.12156735048301313,1,0,0.03305555555555555,0.014705882352941176,0.9852941176470589,1,0,0.22819444444444445,0,1,1,0,,,
10,5,10.25,5,3,12.5,2.5,12.5,1.5,0.8,5:3,5:1,1:5,1:1,0.23214285714285715,0.017857142857142856,0.5684722222222223,0.6165648668458343,0.40693867578793064,0.7952113364280479,0.2047886635719521,0.06036111111111111,0.3400828347906121,0.6599171652093879,0.7510354348826507,0.2489645651173493,0.1710648148148148,0.260893098782138,0.7391069012178619,0.6246278755074425,0.3753721244925575,291,2910,0.0778256704980843
15,1,9.25,1,1,2.5,10,7.5,3.5,0.3,1:1,2.5:10,4:3,1:3,0.07142857142857142,0,0.5959635416666667,0.667467773650863,0.332532226349137,0.7531133930522176,0.2468866069477824,0,,,,,0.6022135416666666,0.13535135135135135,0.8646486486486487,0.38075675675675674,0.6192432432432432,33,495,0.14097297297297298
15,6,10,2,2,10,12.5,10,1,0.4,1:1,4:5,12.5:10,1:1,0.2,0,0.5525793650793651,0.8153500897666068,0.18464991023339317,0.6860861759425494,0.3139138240574506,0.06865079365079366,0.3627167630057804,0.6372832369942196,0.7463872832369942,0.2536127167630058,0.2945436507936508,0.4493095318288986,0.5506904681711013,0.19703603907039408,0.802963960929606,17,255,0.30902660828561807
10,2,10.75,1,1,7.5,10,20,2,0.1,1:1,7.5:10,1:2,7.5:20,0.14285714285714285,0,0.6401041666666667,0.5749932194195824,0.4250067805804177,0.8554380254949824,0.14456197450501762,0,,,,,0.4461805555555556,0.0377431906614786,0.9622568093385214,0.9186770428015564,0.08132295719844358,12,120,0.23813229571984434
10,5,9,4,2,7.5,15,17.5,3,0.9,2:1,7.5:15,6:7,3:7,0.022727272727272728,0,0.5284722222222222,0.8647831800262812,0.1352168199737188,0.9814717477003942,0.018528252299605783,0.07076388888888889,0.09126594700686948,0.9087340529931305,0.9661432777232581,0.033856722276741906,0.21979166666666666,0.11026856240126383,0.8897314375987362,0.8445497630331753,0.15545023696682464,895,8950,0.028751974723538704
5,2,9.75,5,1,17.5,5,5,3.5,0.7,5:1,17.5:5,1:1,17.5:5,0,0,0.5992261904761905,0.8254693553193603,0.17453064468063972,1,0,0.038035714285714284,0,1,1,0,0.2654761904761905,0,1,1,0,,,
5,1,10.25,2,2,7.5,2.5,17.5,2.5,0.9,1:1,3:1,1:7,3:7,0.125,0,0.4967013888888889,0.4952813701502971,0.5344285214959804,0.8853547710590702,0.11464522894092974,0.06475694444444445,0.06166219839142091,0.938337801608579,0.8766756032171582,0.12332439678284182,0.2111111111111111,0.05345394736842105,0.946546052631579,0.8930921052631579,0.1069078947368421,1670,8350,0.018447348193697154
15,5,10.5,1,1,17.5,20,5,2.5,0.5,1:1,17.5:20,4:1,17.5:5,0.15384615384615385,0,0.7026041666666667,0.8186805040770941,0.18131949592290586,0.7492957746478873,0.2507042253521127,0,,,,,0.3545833333333333,0.2764394829612221,0.7235605170387779,0.24735605170387778,0.7526439482961222,28,420,0.1692126909518214
15,3,8.25,5,2,2.5,10,12.5,4,0.7,5:2,2.5:10,4:5,1:5,0.005025125628140704,0,0.3992361111111111,0.85585898996927,0.14414101003073,0.9779671826984403,0.02203281730155969,0.12055555555555555,0.03552227342549923,0.9644777265745008,0.9875192012288786,0.012480798771121352,0.4523726851851852,0.03543558910067801,0.964564410899322,0.9174875271843418,0.08251247281565818,195,2925,0.0662658308814123
10,5,8.75,3,1,17.5,2.5,20,2.5,0.2,3:1,7:1,2.5:20,17.5:20,0,0,0.6,0.6956018518518519,0.30439814814814814,1,0,0.04819444444444444,0.15561959654178675,0.8443804034582133,1,0,0.19055555555555556,0,1,1,0,,,
5,2,10.75,6,3,7.5,17.5,5,3,0.7,2:1,3:7,17.5:5,7.5:5,0,0,0.5037698412698413,0.9118747538400945,0.08812524615990547,1,0,0.0710813492063492,0.11235170969993022,0.8876482903000698,1,0,0.2779761904761905,0,1,1,0,,,
5,2,8.25,5,4,17.5,17.5,5,2,0.8,5:4,1:1,17.5:5,17.5:5,0.125,0,0.5977976190476191,0.7680971821168974,0.23190281788310266,0.9229313950014936,0.07706860499850643,0.03357142857142857,0.22695035460992907,0.7730496453900709,0.9042553191489362,0.09574468085106383,0.27782738095238096,0.3371719335832887,0.6628280664167113,0.6987145152651312,0.30128548473486877,117,585,0.11221210498125335
10,3,10.25,6,5,17.5,15,5,3.5,0.4,6:5,17.5:15,3:1,17.5:5,0.024390243902439025,0,0.5982638888888889,0.5403366221706326,0.4596633778293674,0.9769632572882718,0.023036742711728203,0.04922542735042735,0.09603906673901248,0.9039609332609875,0.989148128052089,0.010851871947911014,0.3654807692307692,0.022537928615276683,0.9774620713847233,0.9913180741910024,0.008681925808997633,40,400,0.15785319652722968
15,7,10.75,2,1,7.5,10,7.5,2,0.2,2:1,7.5:10,4:3,1:1,0.06153846153846154,0,0.531155303030303,0.9228026386165091,0.07719736138349081,0.9063112854341238,0.09368871456587627,0.07244318181818182,0.21176470588235294,0.788235294117647,0.8836601307189542,0.11633986928104575,0.2517992424242424,0.33057540428732607,0.669424595712674,0.2264009025949605,0.7735990974050395,10,150,0.31966904851447914
10,3,10.75,5,1,2.5,17.5,12.5,1,0.2,5:1,1:7,7:5,1:5,0.030303030303030304,0,0.3957051282051282,0.9721367244451644,0.027863275554835573,0.9534262109185161,0.04657378908148388,0.12778846153846155,0.4053172811637823,0.5946827188362177,0.9598695761223978,0.040130423877602205,0.3697115384615385,0.6302557433896836,0.3697442566103164,0.13133940182054615,0.8686605981794538,4,40,0.5361941915908106
20,2,11,2,2,5,7.5,10,1.5,0.8,1:1,2:3,7.5:10,1:2,0.6122448979591837,0,0.4800189393939394,0.558591438153482,0.46478595383704874,0.39475241665022687,0.6052475833497731,0.0946969696969697,0.407,0.593,0.407,0.593,0.5397253787878787,0.40740415825949644,0.5925958417405035,0.2677427844547767,0.7322572155452233,242,4840,0.09427638363698866
15,6,9.25,3,2,5,15,5,2.5,0.8,3:2,1:3,3:1,1:1,0.009433962264150943,0,0.4832010582010582,0.8017382972898988,0.1982617027101013,0.9831645223104298,0.016835477689570215,0.09573412698412699,0.08773747841105355,0.9122625215889465,0.9896373056994818,0.010362694300518135,0.29231150793650795,0.07398608518581368,0.9260139148141863,0.9382318004412015,0.06176819955879857,326,4890,0.04921092821992194
20,5,9.5,6,6,17.5,15,12.5,3,0.6,1:1,17.5:15,6:5,7:5,0.1864406779661017,0.11864406779661017,0.6151527777777778,0.4929669684586033,0.5950870379986904,0.75839335305141,0.24160664694859002,0.051125,0.1361043194784026,0.8638956805215974,0.7829394186362402,0.21706058136375986,0.36575,0.11073137388926863,0.8892686261107313,0.5917445127971444,0.40825548720285565,190,3800,0.06333928689554806
10,4,10.25,1,1,20,12.5,12.5,1,0.6,1:1,8:5,1:1,8:5,0.36363636363636365,0,0.690327380952381,0.8678594524682044,0.13214054753179563,0.5591722353955594,0.4408277646044406,0,,,,,0.29657738095238095,0.5865529352734571,0.4134470647265429,0.3637732062217762,0.6362267937782238,20,200,0.2870045158053186
15,4,10,4,3,15,15,20,3,0.5,4:3,1:1,3:4,3:4,0.125,0,0.624671052631579,0.4837633842373179,0.5341846585922415,0.8376777251184834,0.1623222748815166,0.04007675438596491,0.12995896032831739,0.8700410396716827,0.8495212038303693,0.15047879616963064,0.385453216374269,0.1269675706428978,0.8730324293571022,0.730513938934193,0.2694860610658069,58,870,0.13044272021907805
20,1,9.5,6,5,12.5,5,15,0.5,0.1,6:5,12.5:5,1:3,12.5:15,0.8240740740740741,0.2037037037037037,0.6006283068783069,1.1990034685899906,0.25408798106039754,0.1836700985520013,0.8163299014479987,0.05163690476190476,0.7425552353506244,0.2574447646493756,0.16874799871918028,0.8312520012808198,0.28543650793650793,0.6997775615181426,0.30022243848185737,0.06666203253162797,0.933337967468372,27,540,0.22775166153347381
10,4,8.5,1,1,7.5,15,20,2.5,0.5,1:1,7.5:15,3:4,7.5:20,0.08333333333333333,0,0.6303571428571428,0.7934372049102927,0.20656279508970726,0.8149197355996223,0.18508026440037773,0,,,,,0.2766369047619048,0.22108660570199032,0.7789133942980097,0.38031199569661106,0.6196880043033889,25,250,0.1629908552985476
5,2,10.75,4,3,5,10,15,3.5,0.4,4:3,1:2,2:3,1:3,0.06382978723404255,0,0.44308035714285715,0.761712846347607,0.23828715365239295,0.8752308984047019,0.12476910159529807,0.08772321428571428,0.10517387616624257,0.8948261238337574,0.9100932994062765,0.0899067005937235,0.2626984126984127,0.11404833836858005,0.8859516616314199,0.7530211480362538,0.24697885196374622,25,125,0.18202416918429004
10,5,8.5,5,3,12.5,7.5,5,1,0.6,5:3,5:3,7.5:5,12.5:5,0.18055555555555555,0,0.5923611111111111,0.8407971864009378,0.15920281359906213,0.8449237983587339,0.15507620164126612,0.049,0.5170068027210885,0.48299319727891155,0.7579365079365079,0.24206349206349206,0.21476851851851853,0.5772795861176978,0.4227204138823022,0.38284112955378313,0.6171588704462169,32,320,0.27937055399870664
15,6,8.75,4,3,5,15,17.5,1,0.5,4:3,1:3,6:7,2:7,0.1111111111111111,0,0.49598214285714287,0.9062406240624062,0.09375937593759376,0.8466846684668466,0.15331533153315333,0.08764880952380952,0.4165251839275608,0.5834748160724391,0.8488964346349746,0.15110356536502548,0.2967261904761905,0.4857907054496824,0.5142092945503176,0.32608937924885767,0.6739106207511423,23,345,0.2984509082803967
10,3,9.5,2,1,10,5,12.5,2.5,0.7,2:1,2:1,2:5,4:5,0.05,0,0.5426282051282051,0.542232722976964,0.45776727702303605,0.990253987005316,0.009746012994683993,0.0641025641025641,0.1775,0.8225,0.98625,0.01375,0.33060897435897435,0.1269995152690257,0.8730004847309744,0.9321376635967038,0.06786233640329617,109,1090,0.09840038778477944
20,1,9,4,3,17.5,5,5,3,0.8,4:3,17.5:5,1:1,17.5:5,0.6060606060606061,0.5757575757575758,0.6267113095238095,0.5886659543313942,0.6104317543234794,0.34219795005738257,0.6578020499426175,0.03588789682539682,0.25570145127850724,0.7442985487214927,0.26952315134761573,0.7304768486523843,0.3038690476190476,0.27152029600609423,0.7284797039939057,0.22526934378060726,0.7747306562193927,8861,177220,0.002180028129395218
15,2,10.25,1,1,12.5,20,5,2,0.6,1:1,12.5:20,4:1,12.5:5,0.058823529411764705,0,0.6988970588235294,0.7702963352621427,0.22970366473785728,0.9801858670874978,0.019814132912502194,0,,,,,0.5593137254901961,0.08063102541630149,0.9193689745836985,0.9193689745836985,0.08063102541630149,47,705,0.1406660823838738
10,4,10.25,5,3,10,7.5,20,2,0.1,5:3,4:3,7.5:20,1:2,0.07142857142857142,0,0.5657440476190476,0.7391235730443474,0.2608764269556526,0.8333421011100005,0.16665789888999946,0.05907738095238095,0.22418136020151133,0.7758186397984886,0.9128463476070529,0.0871536523929471,0.2819940476190476,0.2237467018469657,0.7762532981530343,0.6251539138082673,0.37484608619173265,12,120,0.316622691292876
20,5,10,2,1,5,15,17.5,2.5,0.1,2:1,1:3,6:7,2:7,0.022727272727272728,0,0.48504166666666665,0.8604930847865304,0.13950691521346964,0.9469976806116313,0.0530023193883687,0.09383333333333334,0.11234458259325045,0.8876554174067496,0.9449378330373002,0.055062166962699825,0.42675,0.17379418082405781,0.8262058191759422,0.5385666861941028,0.4614333138058973,13,260,0.24975590704940442
5,2,8.75,3,2,17.5,10,2.5,2,0.6,3:2,17.5:10,4:1,7:1,0.14285714285714285,0.14285714285714285,0.5938492063492063,0.7574340126962913,0.28934179752756434,0.9106247911794186,0.08937520882058135,0.03363095238095238,0.3746312684365782,0.6253687315634219,0.8377581120943953,0.16224188790560473,0.17023809523809524,0.34178321678321677,0.6582167832167832,0.6582167832167832,0.34178321678321677,80,400,0.06811797752808989
10,5,9.75,4,2,7.5,17.5,5,2,0.8,2:1,3:7,17.5:5,7.5:5,0.011235955056179775,0,0.5221180555555556,0.8789652191261554,0.12103478087384452,0.9927512136729401,0.007248786327059919,0.07381944444444444,0.16462841015992474,0.8353715898400753,0.993414863593603,0.00658513640639699,0.22583333333333333,0.1405289052890529,0.8594710947109471,0.8594710947109471,0.1405289052890529,148,1480,0.08394833948339483
10,3,10.25,5,4,2.5,5,2.5,3.5,0.1,5:4,2.5:5,2:1,1:1,0.10091743119266056,0,0.40939102564102564,0.6306271040476004,0.3693728959523996,0.7764816409614029,0.22351835903859704,0.11855769230769231,0.12003244120032441,0.8799675587996756,0.7585834009191673,0.24141659908083266,0.34118589743589745,0.1533583842179427,0.8466416157820573,0.5282996712071395,0.4717003287928605,21,210,0.23238609675904182
10,5,10.5,1,1,17.5,12.5,15,3.5,0.1,1:1,7:5,12.5:15,17.5:15,0,0,0.6809722222222222,0.8160310014276974,0.18396899857230267,1,0,0,,,,,0.22555555555555556,0,1,1,0,,,
10,2,8.5,5,2,5,17.5,15,0.5,0.8,5:2,2:7,17.5:15,1:3,0.10619469026548672,0,0.4895833333333333,0.9770212765957447,0.02297872340425532,0.8974468085106383,0.1025531914893617,0.08715277777777777,0.7247011952191235,0.2752988047808765,0.8749003984063745,0.1250996015936255,0.4626736111111111,0.702626641651032,0.2973733583489681,0.25272045028142587,0.7472795497185741,95,950,0.15628517823639776
15,6,10,4,3,5,2.5,15,0.5,0.2,4:3,2:1,2.5:15,1:3,0.5285714285714286,0,0.484375,0.8405017921146953,0.15949820788530467,0.44946236559139785,0.5505376344086022,0.09918154761904761,0.6594148537134283,0.34058514628657166,0.42285571392848215,0.5771442860715179,0.2550595238095238,0.7206015817451057,0.2793984182548943,0.10410994424996758,0.8958900557500324,9,135,0.6000259302476338
